relative_time,LinearAccelerometerSensor,AccX,AccY
918,,1.068000078201294,5.392950057983398
925,,0.4069500267505646,
926,0.13128035710854505,,5.980050086975098
949,0.33716253433926013,0.21495001018047333,6.0319504737854
953,,,
954,,0.8710500597953796,5.308950424194336
957,,1.0170000791549683,5.28000020980835
971,0.25366573679939886,1.1320500373840332,5.098050117492676
972,,0.9769500494003296,5.08905029296875
992,0.1598653360932683,0.9600000381469727,5.131950378417969
997,,0.6799500584602356,5.005050182342529
1014,,,
1016,,0.0,
1017,0.13766281610215503,0.31095001101493835,4.930950164794922
1019,,,4.3969502449035645
1023,0.07418559299985085,0.7710000276565552,4.560000419616699
1037,,0.831000030040741,4.852050304412842
1054,,1.3650000095367432,
1055,0.09920953460009072,,5.473950386047363
1056,,,
1057,,1.5150001049041748,5.515050411224365
1063,0.08512031470651213,1.3450500965118408,5.5219502449035645
1070,,,
1072,,1.1830500364303589,5.572050094604492
1078,,0.8040000200271606,5.512950420379639
1082,,0.7879500389099121,
1083,0.0866830923254949,,5.296950340270996
1089,,0.7399500608444214,5.079000473022461
1092,,0.4240500330924988,
1093,,,4.969050407409668
1098,,1.297950029373169,5.139000415802002
1106,,1.4869500398635864,
1107,0.13896706553202376,,5.422050476074219
1108,,1.1920500993728638,5.644050121307373
1110,,,
1123,,1.0530000925064087,5.593950271606445
1124,0.12105224267165499,,
1140,,1.8550500869750977,5.047950267791748
1143,0.06265029494246792,0.5820000171661377,5.400000095367432
1148,,1.1370000839233398,5.175000190734863
1150,,,
1156,,,
1158,,1.5150001049041748,4.939950466156006
1163,0.12952343979309805,1.7430000305175781,5.062950134277344
1170,,,
1175,,1.741050124168396,5.035950183868408
1178,,1.7959500551223755,4.597949981689453
1183,,1.8240001201629639,4.569000244140625
1184,0.18414763842284673,,
1192,,1.9440001249313354,4.627050399780273
1194,,2.5789501667022705,4.147950172424316
1210,0.34037699463953663,3.6730501651763916,3.025050163269043
1213,,1.6399500370025635,
1214,,,4.294050216674805
1227,,0.16005000472068787,
1228,0.10579921026192007,-0.6739500164985657,4.926000118255615
1229,,-0.7099500298500061,7.129050254821777
1233,,-0.6930000185966492,7.753950595855713
1239,,-0.7720500230789185,7.62000036239624
1245,0.3635279320396809,-1.2490500211715698,7.974000453948975
1248,,-1.2750000953674316,
1249,,,7.7560505867004395
1250,,,
1253,,-0.9810000658035278,
1254,,,7.407000541687012
1258,,,
1259,,-0.4210500121116638,6.802950382232666
1264,0.32390082524528085,0.06705000251531601,6.303000450134277
1269,,0.34200000762939453,5.974950313568115
1270,,,
1274,,0.5029500126838684,5.7019500732421875
1279,,0.7609500288963318,5.460000038146973
1284,0.32742217269370566,1.065000057220459,5.211000442504883
1289,,1.2310500144958496,4.963950157165527
1294,,1.4170501232147217,4.581000328063965
1299,,1.7839500904083252,4.122000217437744
1304,0.5730445950182574,,
1305,,2.0400002002716064,3.466050148010254
1309,,2.1760501861572266,2.5219500064849854
1321,,2.293950080871582,1.6819500923156738
1324,0.38994938598385886,1.5870001316070557,1.371000051498413
1333,,,
1339,,1.051050066947937,2.0050501823425293
1356,,,
1359,0.3725797714673756,-0.8010000586509705,2.4379501342773438
1361,,,
1368,0.42145519208593857,0.17505000531673431,5.125050067901611
1386,0.4315629777070094,1.615950107574463,4.890000343322754
1391,,,
1410,,4.135050296783447,3.00600004196167
1411,0.7864948457911562,,2.3329501152038574
1414,,4.810050010681152,
1415,,,2.4379501342773438
1419,,4.546950340270996,
1420,,,2.6130001544952393
1434,0.7297127223097303,4.23105001449585,2.877000093460083
1435,,3.5239500999450684,3.138000249862671
1453,,,
1459,,,
